rebalance,picks,avg_return,qqq_return,iwm_return,alpha_vs_qqq
2024-07-01,10,-0.09248905606304061,-0.0373921575728986,0.10209241698906335,-0.055096898490142016
2024-07-29,10,-0.014435557297224922,0.0246605301625773,-0.005772660027224985,-0.03909608745980222
2024-08-26,10,-0.004187800388001062,0.01762695982155771,0.0014061498098807412,-0.02181476020955877
2024-09-23,10,0.0432816125502128,0.025629426202089967,0.00950295908812726,0.017652186348122836
2024-10-21,10,-0.010756913910042331,0.009284985793151845,0.030751914516487178,-0.02004189970319418
2024-11-18,10,0.14170321143171333,0.07629691539768735,0.024068548346585672,0.06540629603402598
2024-12-16,10,-0.08168147597028873,-0.05907941609461431,-0.07057230819650573,-0.022602059875674416
2025-01-13,10,0.03672585196991043,0.04685878280095035,0.0449711964586883,-0.010132930831039923
2025-02-10,10,-0.2783850214201338,-0.10679252556478613,-0.11562856681277855,-0.1715924958553477
2025-03-10,10,-0.22388797324875126,-0.10240125078491114,-0.10368621165537406,-0.12148672246384012
2025-04-07,10,0.14068940882361655,0.14689978842045992,0.10799217077168466,-0.006210379596843368
2025-05-05,10,0.08332757777948556,0.07671899978115926,0.03403035779563268,0.006608577998326301
2025-06-02,10,0.053098938189811117,0.055521635276881254,0.0519014868065506,-0.0024226970870701373
2025-06-30,10,0.04313528032397398,0.029910784614445518,0.038602412950881515,0.01322449570952846
2025-07-28,10,0.05199454653588732,0.0038370908491114353,0.03676598558348787,0.04815745568677589
2025-08-25,10,0.17812802022608495,0.057122579195179046,0.05475646699740766,0.12100544103090591
2025-09-22,10,-0.04381414052241569,0.01550963085739876,0.015426192564679031,-0.05932377137981445
2025-10-20,10,-0.10831450314582174,-0.012885298564911052,-0.062056801406576434,-0.09542920458091068
2025-11-17,10,0.1507701564446135,0.011397074455589351,0.08235955000520145,0.13937308198902415
2025-12-15,10,0.013007884722815744,0.02856166174460073,0.04146752390125097,-0.015553777021784987
2026-01-12,10,0.09098248885909645,-0.020488819664381652,0.020573696788460882,0.1114713085234781
2026-02-09,10,0.03113377148918246,-0.010678488232958472,-0.04968529266375665,0.041812259722140935
2026-03-09,10,0.1647172644287561,-0.030469143452898417,-0.003198032812596008,0.1951864078816545
2026-04-06,10,0.23268209878723792,0.1433814398737463,0.10112544507603527,0.08930065891349162
2026-05-04,10,0.19245142470727955,0.10382239453763065,0.03994531025531778,0.0886290301696489
2026-06-01,10,-0.016125650850298167,-0.02405185586277514,0.03703008585311984,0.007926205012476973
2026-06-29,10,-0.27466593142920004,-0.05794942683447901,-0.02026958401796375,-0.21671650459472103
