rebalance,picks,avg_return,qqq_return,iwm_return,alpha_vs_qqq
2022-07-01,9,0.11762075556740512,0.11813715595928609,0.09241016988869366,-0.0005164003918809723
2022-07-29,10,-0.03384561264880327,-0.025423293645970846,0.009238972492612518,-0.008422319002832426
2022-08-26,9,-0.09470215137198658,-0.10224716861067851,-0.11466845678848614,0.007545017238691928
2022-09-23,9,-0.010000356046075805,-0.0003266484643896783,0.03755526448207913,-0.009673707581686126
2022-10-21,10,0.11050749147988403,0.03412965415064684,0.06381006167348047,0.0763778373292372
2022-11-18,9,-0.034327936438186026,-0.03711132828575814,-0.046513560143827015,0.002783391847572113
2022-12-16,9,0.0029821425007364364,0.02695593124959883,0.07271892460375318,-0.023973788748862395
2023-01-13,10,-0.004147355490797877,0.06666185644914391,0.017428437811585207,-0.07080921193994179
2023-02-10,10,-0.04074280340718213,-0.03720357048041256,-0.07424727751482818,-0.003539232926769567
2023-03-10,9,0.05841584390253329,0.10331678479011841,0.001240380055700152,-0.04490094088758512
2023-04-07,9,-0.06021763511707361,0.015792720687699102,-0.007396982074607705,-0.07601035580477272
2023-05-05,8,0.05255582449267661,0.09836159028288205,0.043393587463961714,-0.04580576579020544
2023-06-02,8,0.06159213988380732,0.043075661403076504,0.031692086244723194,0.01851647848073082
2023-06-30,8,0.009286467662723855,0.03805960251207452,0.04891337379347238,-0.028773134849350665
2023-07-28,10,-0.037797614922781296,-0.05074586066379827,-0.06327959021519591,0.012948245741016974
2023-08-25,9,-0.028432398979026892,-0.015361445628978232,-0.039836807941759145,-0.01307095335004866
2023-09-22,9,-0.032526782482634214,-0.009248302235664085,-0.053483156322267966,-0.02327848024697013
2023-10-20,10,0.08561171214317329,0.08866339374112675,0.07119686031611439,-0.003051681597953465
2023-11-17,8,0.06883877329168515,0.04999473120808262,0.1051658398245916,0.018844042083602533
2023-12-15,8,0.005302046773573418,0.012961843902842052,-0.015740808838061615,-0.007659797129268633
2024-01-12,9,0.08712552895651543,0.06712084764070347,0.03162040681153022,0.020004681315811956
2024-02-09,10,0.05760292591549959,0.004507323595901003,0.03757406382561568,0.05309560231959859
2024-03-08,10,0.03916385017984464,0.004629541897470446,-0.008996971802717302,0.03453430828237419
2024-04-05,10,-0.030831529600979523,-0.01132877138247923,-0.012472706680450085,-0.019502758218500293
2024-05-03,10,0.0653617765972169,0.0349730128446093,0.019167873854359252,0.0303887637526076
2024-05-31,10,0.016378061817843216,0.06470109944255209,-0.01124367820476857,-0.048323037624708874
2024-06-28,10,0.023129551273243676,-0.03368742549418502,0.10513091031699662,0.056816976767428695
2024-07-26,10,0.04256039541837721,0.036784278425724404,-0.0171260071145668,0.005776116992652805
2024-08-23,9,0.025938896537639516,0.005083325511498149,0.005399748215060951,0.020855571026141367
2024-09-20,9,0.045703269031515524,0.02637600054971312,0.021889140896455217,0.019327268481802405
2024-10-18,10,0.008807607841479936,0.004246951438812596,0.012541570156319182,0.00456065640266734
2024-11-15,9,0.030715123918452228,0.06838936112988248,0.020089461830580246,-0.03767423721143025
2024-12-13,9,-0.03619897297959784,-0.04245235214296217,-0.06691664620769311,0.006253379163364325
2025-01-10,9,0.0470785426475688,0.031014041159290073,0.0422911763343945,0.016064501488278725
2025-02-07,9,-0.0597530535944748,-0.05953116862485386,-0.0887167739484569,-0.00022188496962094462
2025-03-07,8,-0.12461340536209002,-0.13926611259506894,-0.11824914917032636,0.014652707232978915
2025-04-04,8,0.09673120935245569,0.15652871740260643,0.10646283497025077,-0.059797508050150744
2025-05-02,10,0.053685677145469804,0.06194392488853295,0.0228950457057282,-0.008258247743063149
2025-05-30,10,0.042867712043828186,0.05701209851828004,0.05366856250947549,-0.014144386474451855
2025-06-27,10,-0.009482429315750685,0.033352187819778,0.04130316743117435,-0.042834617135528684
2025-07-25,10,0.0003413517725979531,0.009887460964778327,0.046572765914290715,-0.009546109192180375
2025-08-22,10,0.06406902084314552,0.04786956456938318,0.03764098059976173,0.016199456273762333
2025-09-19,10,-0.0028710401980183153,0.008809864068021422,0.0017696987336246472,-0.011680904266039738
2025-10-17,10,0.033226367164935856,0.00816308065766358,-0.024362214929400272,0.025063286507272277
2025-11-14,10,0.03775156114423535,0.007817989596001995,0.06893212651228908,0.029933571548233354
2025-12-12,10,0.005826729031944422,0.022550452178060842,0.028570670681200783,-0.01672372314611642
2026-01-09,10,-0.055026040625147224,-0.027128392415859293,0.018406640413354936,-0.02789764820928793
2026-02-06,10,-0.03223584240778134,-0.016238875035925804,-0.0533166022755287,-0.015996967371855533
2026-03-06,10,-0.012220046659983441,-0.017520480139253114,0.007648377397797779,0.005300433479269673
2026-04-03,10,0.14711517314911102,0.14553948543306272,0.10667303133175277,0.0015756877160482963
2026-05-01,10,0.09237718232718359,0.09517165045083686,0.03992404599651067,-0.0027944681236532765
2026-05-29,10,0.019049994461725683,-0.042006118912949475,0.03482082594990299,0.06105611337467516
2026-06-26,10,-0.07018768852590854,-0.03154905515244799,-0.02888294544363057,-0.038638633373460546
